Date,Name,Comment
Thu Jun 25 09:49:04 PDT 2009,ChrisCorales,poor thing. One of our beloved Angels has passed... 
Tue Jun 16 08:26:49 PDT 2009,erikalanzer19,"@brendanlover11 I really love &quot;Starlight&quot;, but a lot of their stuff is amazing. "
Tue Jun 16 06:52:41 PDT 2009,cassiebaker,today is the day 
Thu Jun 25 08:09:31 PDT 2009,Kayla_Su,is pretty sick today 
Tue Jun 16 07:52:04 PDT 2009,simonbarker,@chrisgarrett or give to a family member...my brother is already eyeing up my iPhone 3G! 
Thu Jun 25 09:55:36 PDT 2009,anita_reno,hopes her A/C gets fixed today.  It's a lil hot. 
Thu Jun 25 10:03:57 PDT 2009,sarahlbuchanan,Rest in peace farrah fawcett. Sad day 
Tue Jun 16 07:19:07 PDT 2009,aptextclan,is ON!!!!!! 
Tue Jun 16 06:46:56 PDT 2009,talkTweetMeme,@Usha well keep in touch as we'll be pushing out updates regularly. 
Thu Jun 25 09:55:37 PDT 2009,miradlo,...now it's again not working in all my browsers...  !identica session token / internal server error 500
Tue Jun 16 07:53:57 PDT 2009,XxBijouxX,puuuuuuuuhhhhhhhh.. -.- Miry and Sheeny are going to new york..  *trÃ¤um*
Thu Jun 25 09:58:00 PDT 2009,alandwaugh,No! not Farrah Fawcett  Hollywood is dieing out like crazy lately! 
Tue Jun 16 06:48:42 PDT 2009,BrianConn,@KeithAMusic Keep your opinion to yourself if it's anti-confectionary and ice cream...you hear that! 
Thu Jun 25 09:00:46 PDT 2009,ElliotGlynn,"NOOO, got to do english nao "
Tue Jun 16 07:19:20 PDT 2009,curious_kitty,good morning tweets!  here's hoping we all get some sales today!  
Thu Jun 25 08:16:13 PDT 2009,diginux,@DillyeoSam Got fired 
Tue Jun 16 08:38:48 PDT 2009,eyesandwings,@ShanButterfly a star bowl (she loves stars) filled with dark chocolate. there's also a card. 
Thu Jun 25 09:45:01 PDT 2009,gothdetective79,Cliff from Cheers just took some blood out my arm. It hurts now 
Tue Jun 16 07:14:54 PDT 2009,izone,feeling super happy SAFFC in the League Cup final. Jalan Besar Stadium here I come! 
Thu Jun 25 09:21:16 PDT 2009,EddiePoole,Hi Cesar.  Thanks for the info. Hate to say it but you can buy it new now with a warranty for $100.I  have the first one and I paid $600. 
Tue Jun 16 08:34:56 PDT 2009,idrake76,@cherub_rock123 ehh....it's a day. 
Thu Jun 25 09:08:39 PDT 2009,eurkax3,@mzjessicat how long are you staying Florida?! i have summer school 
Thu Jun 25 08:35:11 PDT 2009,pandapaws30,"today is a lazy day, i'm not doin anything. i thought i was going to the beach but appearently not. "
Thu Jun 25 09:07:06 PDT 2009,betteroffalone,goood morning.  don't feel good.  
Thu Jun 25 08:26:09 PDT 2009,esaurito,Banana republic   http://bit.ly/5W2Iz
Tue Jun 16 06:59:03 PDT 2009,kayjaybaybay,"@lilaylicious It'll fly by.  And if it doesn't, don't hold me to it. lol."
Thu Jun 25 10:15:43 PDT 2009,Gilamuffin,"RIP Farrah.. so sad that she passed, but was sad to see her suffering so much too "
Tue Jun 16 07:08:51 PDT 2009,shaundahair,"297 followers!! thats 23 more than yesterday...well say hello,im friendly and i follow back...lol. who's gonna be 300? "
Tue Jun 16 08:26:43 PDT 2009,williger,On the phone with the Amazing @windycitysocial Hope Bertram! This replaces my morning coffee  Back in a few...
Tue Jun 16 08:14:22 PDT 2009,janiecwales,"oh dear HH is back   please twitter do something about her.  I'm begging you, please pretty please "
Tue Jun 16 07:45:59 PDT 2009,Raychybum,loves the veronicas 
Thu Jun 25 09:20:30 PDT 2009,KoriDlee,Getting an MRI today.. Not excited 
Tue Jun 16 07:37:26 PDT 2009,stoppableforce,"@bibliogrrl Now I just need to find someone giving away a MacBook or MacBook Air and I'm set. Oh, and Happy Bloomsday. "
Tue Jun 16 08:26:45 PDT 2009,Bloodl3tt3r,Not a problem @rafaelladm  Thanks â« http://blip.fm/~8bluq
Tue Jun 16 08:38:41 PDT 2009,MzGr33n4ppL3,Hello good morning!  i wanna do something today.
Tue Jun 16 08:19:59 PDT 2009,racherrr,"i'm so bored, doesn't feel like it's almost summer yet "
Thu Jun 25 08:28:18 PDT 2009,sarahkim_tweets,@averydoll theyre playing public enemy at the lafilmfest 
Thu Jun 25 09:14:41 PDT 2009,a_chung,"Damn, have to take the test again  "
Tue Jun 16 07:13:13 PDT 2009,mollie07,"king's island with AP,madpal, &amp; sterling "
Tue Jun 16 07:37:19 PDT 2009,baksoface,@babysa92 Yeshhh i shall when it hits the theaters in here  it's so long though.. when was it out in KL?
Thu Jun 25 08:26:08 PDT 2009,josuengoochland,wishing i was at work!!!!! 
Tue Jun 16 08:16:41 PDT 2009,afistfulofsky,"@briangoff Let me see... I listened to Can I Play With Madness, The Clairvoyant, Mother Russia, and 2 Minutes to Midnight. "
Thu Jun 25 09:42:14 PDT 2009,paula_abdul_fan,@4evaurgirl ya they should b haha its making me mad to gosh 
Tue Jun 16 07:19:18 PDT 2009,jatingupta25,@anish_sinha did before you 
Thu Jun 25 09:12:14 PDT 2009,HeatherShea,"@robertwise ooh, wish I had one of those, but I cant eat it, cause Im allergic to gluten  Love them though!! you getting ready for Mexico?"
Tue Jun 16 08:17:59 PDT 2009,Soltaker,@mtn_dew included is a link to the gamefuel page so I don't have to go down four pages to claim my daily tokens.    http://bit.ly/YseV9
Thu Jun 25 09:35:05 PDT 2009,KimmyGeezy,@ramirezdavid that jerk Mandy Moore stole my future husband Ryan Adams from me!  quite depressing! LOL
Thu Jun 25 08:56:53 PDT 2009,Bethh09,is devastated that she has lost Â£75!! 
Tue Jun 16 07:58:14 PDT 2009,RivaKai,"haha I apologize for all these tweets, but it's JONAS Day  and I can't help it. You need to go buy #LVATT"
Thu Jun 25 08:39:54 PDT 2009,tyropearl,@judis217 haha exactly!! I bet his kids are looking at him strangely these days  awful example to set for kids
Tue Jun 16 06:48:57 PDT 2009,The_Sub_Mission,"@requiempup Didn't know you have a twitter!   And also, he is home sick today.  Here's hoping he's OK soon."
Tue Jun 16 08:32:47 PDT 2009,peachtweet,"yesterday,my house smelt like that really cool smell u get at the pool,of the chlorinated water  today it smells like french fries!  lol"
Tue Jun 16 07:09:02 PDT 2009,ErickSolomon,Woke up to hear my boss call me in to work on my day off for the second day in a row...sorry dude I have stuff to do today 
Tue Jun 16 06:50:59 PDT 2009,JulesK_7,@tommcfly Gonna make a trip to England in the holidays. I'm so excited 
Thu Jun 25 10:13:44 PDT 2009,sparkleplenty1,@Drwright1 what?? she passed?? 
Thu Jun 25 10:26:36 PDT 2009,julijackson,Farrah Fawcett has died  WE need to find a cure for cancer. Prayers to her family!
Thu Jun 25 10:01:57 PDT 2009,TisMrPate,torres on the cover of the new Pro Evo.... poor..... very poor  FIFA ftw
Tue Jun 16 07:23:10 PDT 2009,amystark,@Coxymoney a primer?  Do you mean as in &quot;priming the pump&quot; or a base coat when painting something 
Thu Jun 25 09:51:44 PDT 2009,piledhighcurls,Farrah Fawcett died...  (Just got a breaking news alert from the Ottawa Citizen)
Thu Jun 25 08:32:26 PDT 2009,hen_bee,My family are little shite-ers. Including Daddy. 
Tue Jun 16 08:24:35 PDT 2009,Saraaah_A,@ddlovato i just voted for you and i've drawn a picture of you. its not that good but i keep up drawing 
Tue Jun 16 06:59:08 PDT 2009,btanner33194,Standing at my stop..  waiting for bus to go to school.. 3 more days 
Thu Jun 25 08:38:25 PDT 2009,kellyanne93,"@mishacollins i don't blame you. had to come home from school early today, cuz i feel ill  . i'm goin 2 sleep now as well. hope ur ok xx"
Tue Jun 16 08:40:50 PDT 2009,RyanTrevMorris,happy #charitytuesday @theNSPCC @SparksCharity @SpeakingUpH4H 
Tue Jun 16 07:31:24 PDT 2009,ShelleyDogManz,Night Tweeeeeets!  CMT Awards Tomaroow! WATCH IT WITH ME! 
Tue Jun 16 06:50:44 PDT 2009,JIGGYMUZIK,@BajerianQueen heyy good morning baby girl !! 
Thu Jun 25 08:03:42 PDT 2009,solidgame,@woganmay  ....damn it...its not part of taxonomy......i got to do an inner join somewhere  shit!
Tue Jun 16 08:19:48 PDT 2009,Melanie_XOXO,I hate to have to go jogging. My couch also says: Lie down to me 
Tue Jun 16 08:06:13 PDT 2009,SuzMcDougal,@ijusttweeted welcome to every day of my life.  
Thu Jun 25 08:07:20 PDT 2009,Heaatherrr,headache  boooo.
Tue Jun 16 07:47:54 PDT 2009,tsmuse,"@smashadv 3 days and counting  I haven't downloaded any paid apps yet, but I've snagged the free ones I've heard good things about."
Thu Jun 25 08:50:38 PDT 2009,prettyboss,Up .. Boutta go get my lil cousin frum school real fast !! so tired and my legs and neck still hurrt 
Thu Jun 25 08:50:42 PDT 2009,zrecsmom,Gma took away z who was screaming &amp; crying to stay w me. I feel terrible abt it &amp; like I didn't do a very good job of honoring z needs. 
Tue Jun 16 08:36:44 PDT 2009,josephranseth,Good morning everyone! I hope you take some time to be outside &amp; soak in the beautiful morning before starting work. 
Tue Jun 16 08:24:49 PDT 2009,nut_cookie,Getting offline! Take care everyone. 
Tue Jun 16 07:33:30 PDT 2009,feelthisway,"@becboobear i'm painting lol, and i know what you want me to do. "
Tue Jun 16 07:27:10 PDT 2009,cla_capitolina,Vou cantar hojee  weeba ! o/
Tue Jun 16 07:15:19 PDT 2009,pi_relli,"Ready to hit the road! Hope there's not gonna be too much traffic... Later on I'll be at my TaeBo class, how exciting! "
Tue Jun 16 08:00:06 PDT 2009,evanh,@doyoufoster what can I say... I am the man!  HA
Thu Jun 25 09:56:09 PDT 2009,danger_skies,Home! Missed all of Neighbours 
Tue Jun 16 08:36:39 PDT 2009,JohnThornton,@BenABaker Probably a player signing.  Maybe one of the rookies.  I can see it from my office 
Tue Jun 16 07:29:19 PDT 2009,Vipersuperflash,About to go sout to sell cookies to the people. Cookies forr all  Just for 50 NOK you will recieve a free box of cookies ;)
Thu Jun 25 09:26:15 PDT 2009,graceela,@eyaekasari @iyya long story how to say???!!  *goshhh i even can't say to you guyz   http://myloc.me/5CgJ
Thu Jun 25 08:15:26 PDT 2009,KittyKrystyna,"I seem to be making the majority of the additons to the work music playlist, damn fine additons too, although Billy Joel got veto'd "
Tue Jun 16 08:01:53 PDT 2009,JustTooBusy,@wright1foru Oh WOW that sounds great!  x
Tue Jun 16 08:00:23 PDT 2009,_illadelph,"@asvii actually, spontaneous action has hurt people for centuries. I've decided I am the official bubble buster today.  love you!"
Thu Jun 25 09:57:42 PDT 2009,JohnB,"Just realized my lunch is baking away in my car, many miles away. "
Thu Jun 25 08:50:41 PDT 2009,asian_jon,Today is gonna suck. Not much signal so no twitter or facebook this afternoon. 
Thu Jun 25 09:24:40 PDT 2009,mccluresm,"@michelehbc sorry i never called back last night, i work tooooooo much now, didnt get out till after 11 "
Tue Jun 16 08:17:45 PDT 2009,BrittanyAM91,Last day of co-op!!  bout time eh? I'm goin insane lol
Tue Jun 16 08:09:38 PDT 2009,zaigham,I am a happy #modxer. Are you? 
Tue Jun 16 07:01:12 PDT 2009,Spacefrog29,@marathon_photos I'll give you a wave on sunday 
Thu Jun 25 09:59:55 PDT 2009,kmetzkeraz,@TimHawkFan NO WAY!!!  Wow an American Icon has passed 
Thu Jun 25 10:21:51 PDT 2009,crazysteph12,I noticed we r not eating as much as i wanted to 
Thu Jun 25 08:31:07 PDT 2009,True_Sanctuary,@rainyrane I hope you find you keys! 
Thu Jun 25 08:38:40 PDT 2009,soniaohtingwen,ahhh i so hope my teacher calls tmr and tell me next week is an extended holiday!! though the hopes are dim 
Thu Jun 25 09:29:01 PDT 2009,hellzajoan,@nerrisalaughs haha no. Five and a half hours.  Now its gonna seem longer!
Thu Jun 25 09:12:13 PDT 2009,parkerwelling,@swlambring Yes! I want to! I can't tonight though 
Tue Jun 16 07:23:15 PDT 2009,katehughes,"@mpers  I think @neighbo is great, want to think about how we can use it and get the most from it."
Tue Jun 16 07:41:42 PDT 2009,WendyBredhold,@nathanryder14 But we have people growing/selling/buying locally grown food right here! 
Tue Jun 16 07:13:12 PDT 2009,anefallarme,@superkeely bbq is good for any occassion! 
Thu Jun 25 09:06:37 PDT 2009,Bekca,has got a lump on the side of her head because she smacked it on the bed. Why does this have to happen the day before prom? 
Tue Jun 16 08:24:42 PDT 2009,_DESiMO_,@CarlitoStaxx lol oh I thought u were serious too smh.. what's up babes 
Tue Jun 16 07:27:07 PDT 2009,LaurenElisa,So thankful for my family and friends 
Thu Jun 25 08:48:06 PDT 2009,kephy,i feel like some hot fresh fries 
Thu Jun 25 10:15:56 PDT 2009,AnouskaKersten,"still have to make the summaries etc for documentatiemap, finished the other things. aaaand. portfolio! don't have enough time i think "
Tue Jun 16 07:23:02 PDT 2009,Nadinetarek,Butterfly  Jason Mraz â¥
Thu Jun 25 10:07:48 PDT 2009,Agusai,I'm tired... really tired  Counting till Saturday...
Thu Jun 25 09:14:27 PDT 2009,zhaaanyong,sian school is going to reopen on monday 
Tue Jun 16 08:09:38 PDT 2009,lexi_diaz,Good morning buddies!!! today is the DAY!!!  God bless this day 
Tue Jun 16 06:50:57 PDT 2009,lifesabeach27,@Awesome_Tie or going to sleep earlier 
Tue Jun 16 07:01:00 PDT 2009,kt108,i think noodles are staple food 
Thu Jun 25 08:13:35 PDT 2009,amypeterson1,"just saw 'him' - my first love, for the first time in 3 years and boy do i miss him! "
Tue Jun 16 06:52:46 PDT 2009,lil126stephy,@_CrC_ have a good show in Boston!! See ya next month  and what was the yup for?? lol
Tue Jun 16 07:58:07 PDT 2009,WeezyWiller,Just trying to decide which piece of jewellery to spend the money on which I'll get from selling my revision guides on eBay 
Tue Jun 16 08:24:30 PDT 2009,vicki_anne,is going to lay out by the pool 
Thu Jun 25 09:04:50 PDT 2009,gaskelljr,@ShellyH88  has got the backstreet boys in his head now... cheers 
Tue Jun 16 06:56:36 PDT 2009,510Renaissance,@aliyasking i just finished reading your deal breaker piece in Upscale 
Thu Jun 25 09:02:34 PDT 2009,meisallie,Augh!my computer is broken! -crys- 
Tue Jun 16 08:19:44 PDT 2009,elizabethmendez,@MsSexyCarm i think warm light chestnut would be yum.. or a really light brown.. ooo 
Thu Jun 25 10:01:57 PDT 2009,JNel79,Ok so I woke up late and I am now starting to drink the oral solution 
Thu Jun 25 08:07:50 PDT 2009,Nancy846,@SolColorado my mind is SHOT!!! Can't remember what you are referring to sorry  Just trying to put a song on &quot;the Wall&quot; like others do.
Tue Jun 16 07:33:12 PDT 2009,cpearson1990,"Wishes ppl would start challenging him on tap tap, come on peeps "
Thu Jun 25 09:49:32 PDT 2009,stefanyy92,my computer is really slow today 
Thu Jun 25 09:42:34 PDT 2009,Spooky103,"Im just chilling on psp and stuff, but sitting on pc now, also watching wimledon, getting ready for holiday @WhiteTigerNora Ahh poor you "
Tue Jun 16 07:39:26 PDT 2009,fafinettex3,@xsparkage yes yes  are you?! Cos omg that would be awesome!
Thu Jun 25 08:42:42 PDT 2009,Hayzels,@JodiAlbert Erggh it's so bad this year! Usually tablets work but not this time  Might try those two things so thaaanks lots! xxx
Tue Jun 16 07:46:01 PDT 2009,cikfer,&quot;i got a feeling that tonight's gonna be a good night&quot; 
Thu Jun 25 08:14:24 PDT 2009,AmandaColeen,I'm going to miss the marauding Vikings cheering as they pass 
Tue Jun 16 06:48:47 PDT 2009,hannita82,@craiggeddes You're horrible!! Harassing me from across the ocean.  Have a great trip!
Thu Jun 25 10:25:58 PDT 2009,Drk_Temptation,dam i been sleep  to long 
Thu Jun 25 09:40:22 PDT 2009,mooiestar,@beth1988 I miss Cider 
Thu Jun 25 09:49:03 PDT 2009,mosleysharon,"Both my laptop &amp; iPhone have died. So, I'll be away from phone, text, twitter, facebook, email, etc. for at least 2 days "
Thu Jun 25 09:35:17 PDT 2009,lalaleilaa,@deathcabfor_me i shall miss you if i haz no interwebz. 
Thu Jun 25 09:08:53 PDT 2009,nabiolala,"it's 23.07pm, What? 23? hua fuck of this but still love "
Tue Jun 16 08:32:53 PDT 2009,MarkeyRiley,Day off...good stuff 
Tue Jun 16 07:52:12 PDT 2009,neorubist,My new mouse cursor is awesome! Is  heart i think. search for CursorFX and you see this! 
Thu Jun 25 08:09:57 PDT 2009,MarianAllen,@russmarshalek  Sorry to hear you're not having a very good morning.  Here--have a virtual mango smoothie and a bagel with schmeer.
Tue Jun 16 08:09:51 PDT 2009,Hybrid911,@Lady_Cockroach heeey miss murder can I *sings* I like that song  x
Thu Jun 25 08:08:00 PDT 2009,Towe1985,still at wurk  bad times!!
Thu Jun 25 09:08:46 PDT 2009,SamentaBose,Felix will leave school. So sad about that  I will miss him .
Thu Jun 25 10:21:57 PDT 2009,mattcharlton,@ghalfacree you used to be fun 
Thu Jun 25 08:56:02 PDT 2009,Graduatesfilm,Last day w/ the summer interns 
Thu Jun 25 10:07:37 PDT 2009,stc043,@AravindJose never thought they were going to change the entrance marking scheme so fast 
Tue Jun 16 07:29:26 PDT 2009,Saganlives,Chocolate banana pancakes for breakfast today- think I'll top them with some apple chunks. Tasty guilt-free indulgence 
Tue Jun 16 08:06:26 PDT 2009,boston61781,@Just_angie love that song  Cassie&lt;3
Tue Jun 16 07:41:35 PDT 2009,BakingAccident,@Ricardo5518 Go on aim or facebook chat or something! 
Thu Jun 25 08:50:25 PDT 2009,bjornfalkevik,"Sorry no more live stream from David Winer, he told me to stop streaming  #reboot11"
Thu Jun 25 08:03:18 PDT 2009,CoreyGaudin,My 250 gb western digital USB drive is now clicking unreadable. It contains every piece of little girls life on it w/ pics video.  HELP.
Thu Jun 25 09:40:45 PDT 2009,widdleguy10,Bored at work. All by myself  #squarespace #trackle
Thu Jun 25 08:34:11 PDT 2009,Pichol,My breakfast was soooooo sad...  I'm still hungry!
Thu Jun 25 10:20:02 PDT 2009,krys_krush,Rest In Peace Farrah! 
Thu Jun 25 09:22:28 PDT 2009,Nathanano,@PixelTrevor i just shat myself..my power went out then on and my xbox had 3 red ring parts..but i switched in on again ad it was fine 
Tue Jun 16 07:48:03 PDT 2009,itsanevolution,women who love power tools unite!!! Refinishing the porch 
Thu Jun 25 09:41:20 PDT 2009,aravindajith,@janportfolio I have my colleagues do very advanced air apps.. but they won't be available for freelance works. 
Thu Jun 25 09:47:05 PDT 2009,josiemus_prime,@madpierrot  dead pete though
Tue Jun 16 08:21:57 PDT 2009,KayleighHouston,@EmmaHutton think its excess cartilidge - awaiting xray results 
Thu Jun 25 09:26:29 PDT 2009,YoungMYLFBX,@MzMadelin me 2 prima I was supposed 2 go on Tuesday but didn't make the bus 
Thu Jun 25 09:10:38 PDT 2009,rapella,Stupid bots - must be careful with tweets 
Tue Jun 16 08:04:17 PDT 2009,LovelyDRii,@Kiim236 buy me something lmaoo j/k miss u pooh bear!! listening 2 music 
Thu Jun 25 09:37:09 PDT 2009,longhorn87,packing up to go home 
Thu Jun 25 10:05:31 PDT 2009,hellomylady,"@danielamezcua So sad  life is but a moment or like the life span of a cut flower...rest in peace, my prayers are with her family."
Thu Jun 25 08:40:41 PDT 2009,yuuuxx,@rhiannaAT i know skl is crap 
Thu Jun 25 08:22:22 PDT 2009,CockyStrut81,@Wgray07 who is ignoring u? 
Tue Jun 16 08:36:49 PDT 2009,appliedlesson,"@ritasummerstar that too.  Apparently, they are out there - but in hiding I suspect  "
Thu Jun 25 09:53:53 PDT 2009,ltkalander,@janaej I was joking with @amandablum about flying there bc she was making yum fried chicken.....not actually going. 
Tue Jun 16 07:19:12 PDT 2009,nadinewulandari,@RamaDimas thank you darling  http://myloc.me/41Kq
Thu Jun 25 08:38:25 PDT 2009,llllexis,i miss christina so much already 
Thu Jun 25 09:02:10 PDT 2009,magpyr,Soo pissed off right now that Rock Band 2 for Wii has been delayed AGAIN - day before release 
Thu Jun 25 08:10:19 PDT 2009,ampersandrea,@XIKhai Thanks. 
Tue Jun 16 08:00:25 PDT 2009,Alex_lagerwall,im watching a show where they say they should cancel it cause its bad! im like wtf?! :O are u kidding?! that show rocks! 
Tue Jun 16 07:50:00 PDT 2009,Lilayy,@KimmySzeto  you will have front seats to everythanggg and i'll thank you in my acceptance speach!
Tue Jun 16 07:11:03 PDT 2009,YESitsMEmisty,@YESandME Good morning you evil little bird!  Did you sleep well?!  grrrr!  LOL 
Thu Jun 25 09:29:01 PDT 2009,omgzcheeze,I want a huge butterfinger right now 
Thu Jun 25 09:49:24 PDT 2009,Kimber_Ann,@feliciaodg WHAT&gt;?!?!?!?!?!??!?!??!?! OMFG...... @figgybean we lost ANOTHER one!!!!!! 
Thu Jun 25 09:58:02 PDT 2009,maddersB,"is going to miss elie unimaginably  wish I coulda been there this morning, bud. I miss you and I love you, and goodbye. (L)"
Thu Jun 25 10:22:24 PDT 2009,mumble_rosie,"Sunburned face, torn hands, cracked rib, and it's not the gig til tomorrow!!! Owwwwwww "
Tue Jun 16 07:09:04 PDT 2009,wyndwitch,@Knitcave1 Psst go look at this http://flutterbycreations.wordpress.com 
Tue Jun 16 08:32:51 PDT 2009,SohCheeYong,circus tour please come to singaporeeee! 
Thu Jun 25 10:03:56 PDT 2009,lynnar229,jus heard farrah fawcett passed 
Tue Jun 16 07:35:22 PDT 2009,pryankaa,@nytimeskristof lol  (deep laughter followed by deep smile and eagerly await  deeply profound tweets)
Thu Jun 25 08:35:47 PDT 2009,gytribe,several emails and tel calls later and the in box looks less full....aah but then we have paperwork 
Thu Jun 25 09:24:30 PDT 2009,vargragg,"@LiquidFyreGames is that for private or public view when it's done? This close to the last update, I could imagine some less nice reviews "
Thu Jun 25 09:11:07 PDT 2009,peteralevy,"I have finally decided to not renew my season Ticket, No more trips to Ewood Park every other weekend "
Tue Jun 16 07:50:12 PDT 2009,pj_forgione,"woot! been an MVP Lead for 1 year today! and, what a year it has been "
Thu Jun 25 08:29:58 PDT 2009,QueenVirus,@TheShannonBrand i knwo the feeling poor shannon 
Tue Jun 16 07:50:00 PDT 2009,Enigma32,@whatabout_ken Thanks. Awesome you will have the whole weekend off. 
Thu Jun 25 09:16:23 PDT 2009,ShoGrrl2,"@kyork20 gave me his gross cold! headache, sore throat, stuffy nose, cough...so sick "
Tue Jun 16 08:32:47 PDT 2009,alethiatoh,@jasontancy thanks! 
Tue Jun 16 07:19:01 PDT 2009,anefallarme,@Momspective I like burgers too! but I'm thinking a bath &amp; body thingy might be better! 
Thu Jun 25 10:26:30 PDT 2009,pluincee,and that should say habanero... the spanish n screwed it up 
Thu Jun 25 09:59:36 PDT 2009,gypsyjenkins,"ugh, stayed up way too late then took a nap. now I feel worse.  not so good. hope you are all doing better than I am today."
Tue Jun 16 07:34:58 PDT 2009,ZaraGreen,Wanna see some highlights from the Louisiana Seafood Festival this wkend...that MY VIDEO COMPANY shot  http://twurl.nl/6o50mn
Thu Jun 25 09:12:57 PDT 2009,GaluhRiyadi,I have a premonition.. My plan 2 go 2 Bandung this weekend with my friends will stay as a plan.. There's no chance 4 us to make it real.. 
Thu Jun 25 08:05:49 PDT 2009,briiittaany,Mr. Sun! Whered you gooooo??! 
Thu Jun 25 08:58:23 PDT 2009,jimmyjamtweets,myspace is acting up for me  my mac keeps on freezing when ever I view my friends pages
Tue Jun 16 08:38:55 PDT 2009,serianna,"@mattycus Yeah, my conscience would be clear in that case. "
Thu Jun 25 09:33:28 PDT 2009,redlandmover,@davidolski that makes my heart break 
Thu Jun 25 10:07:48 PDT 2009,kelliplasket,My favorite pair of flip flops just broke... and I'm across campus from my room. Fun times. 
Tue Jun 16 07:29:21 PDT 2009,gigirlmel,Note to Self:  Lay fitness magazine everywhere in my house for motivation.  
Thu Jun 25 08:28:30 PDT 2009,angelawrites,"@fmsphotography i would normally be able to, but i got to work late, and now can't take a lunch.  boo."
Thu Jun 25 09:25:17 PDT 2009,Astrozombiee,"headache, headache, headache, headache "
Thu Jun 25 09:55:49 PDT 2009,KateOCMD,oh how sad - Farrah Fawcett has died at 62.   
Tue Jun 16 08:00:21 PDT 2009,Charlcye_Lanae,Good morning  we were just discussing that this is the first year we haven't woken up @ 5
Tue Jun 16 07:33:19 PDT 2009,Omigosh122,wowzers comp is going fast . Lose Yourself - EMINEM  &lt;3
Tue Jun 16 08:19:52 PDT 2009,DestroyZ,im fuckin GOOD!!!! MUHAHAHA!! best sleep of my life!!!!!!!!! 
Thu Jun 25 10:20:17 PDT 2009,GayPsychic,"@HitmanPR RIP Farrah, we will all miss u tears are flowing around the world at our loss of such a true Angel, your wings are now free "
Tue Jun 16 08:16:38 PDT 2009,daxco21,Got the new incubus CD 
Thu Jun 25 09:55:38 PDT 2009,swaqqsoosiQk,@billydmims I believe the celtics will finally have a challenge .. Just cause of shaq going to the cavs 
Tue Jun 16 07:13:17 PDT 2009,emilyvictoriaa,"Yucky finals today! But at least I know when I get home, I'll have a new phone waiting for me "
Tue Jun 16 07:08:55 PDT 2009,andreawiltshire,@shahidkapoor congrats babe 
Thu Jun 25 09:46:49 PDT 2009,Rokkster,I've got two 24&quot; Mac monitors on my desk - but I've been getting neck ache  So I've hidden half of one behind the other - so decadent!!
Thu Jun 25 09:55:50 PDT 2009,ashwack,I already miss my baby 
Tue Jun 16 08:09:55 PDT 2009,lupine909,@dandevece congrats then 
Tue Jun 16 08:09:49 PDT 2009,sarahhlynne,"At walmart with jess and alysa, buying all the jonas brothers stuff we see "
Thu Jun 25 10:23:52 PDT 2009,johnrkd,There aren't enough hours in a day-im a sad panda 
Thu Jun 25 09:00:45 PDT 2009,jianxiong,it's friday !! And i just got on the bus .. Going to work later today again 
Tue Jun 16 08:09:47 PDT 2009,FunkDr,"@bananza Either way, looking good! "
Tue Jun 16 07:39:08 PDT 2009,kcinci,@ZerlinaM @contessabrewer fingers sometimes get ahead of themselves on my cheAp keyboard 
Tue Jun 16 06:54:51 PDT 2009,Amethyst89,bored. downloading new voices for my  TomTom. 
Thu Jun 25 09:44:56 PDT 2009,LauraOHH2315,@roseahmad i miss you too. i don't know what i'd do if you moved THATTTT far 
Thu Jun 25 08:51:00 PDT 2009,2big4daCity,damn...i failed the fuck out that test!!! got to stop all the partys 
Tue Jun 16 07:46:00 PDT 2009,iamkeg,@perezhilton i voted for youuu. Woo congrats for being nominated 
Tue Jun 16 08:06:51 PDT 2009,blath,Best wishes to everyone's day. 
Thu Jun 25 10:20:03 PDT 2009,_Elle_Bee,"on the one day i dont bring my umbrella, i get caught in the storm "
Thu Jun 25 10:28:00 PDT 2009,Smoke305,Been in Photoshop 2 days straight and finally finished a big $500 project! Feel so successful!  and tired lol.... got more to do tho 
Tue Jun 16 07:09:13 PDT 2009,MonicaADay,"@JoelBowman Great! July is my kid-free, misbehave as i want month  let's hang..."
Tue Jun 16 08:14:17 PDT 2009,mkholler,Just woke up from a little nap... Ate a banana  ETA 8:06
Thu Jun 25 10:22:09 PDT 2009,OnlySin,First Ed McMahon... now Farrah Fawcett. Sad business.  I send my prayers to her family and friends
Thu Jun 25 09:08:05 PDT 2009,anakristina,"I hear thunder, i see lightnining, i feel rain. "
Tue Jun 16 07:58:05 PDT 2009,daf_13,@suki1222 oh so good luck to you! i'm from greece! and you? 
Tue Jun 16 07:04:31 PDT 2009,jennysunphoto,@benlimphoto hahaha... no worries! bring it on!!  I have ALOT of emails so dont feel too discouraged. Some require lots n lots of time 
Tue Jun 16 06:50:35 PDT 2009,natasharamsey,"@HealerAvalaura Oh cool!!! Yes, I have to give Sensei @cyntjemusic his props. The man can blow!! "
Thu Jun 25 08:19:12 PDT 2009,StephenNotSteve,Work computer got a virus. Being obnoxious. Boo 
Tue Jun 16 07:58:19 PDT 2009,KevinMetro,Now I only need another coffee 
Tue Jun 16 06:50:43 PDT 2009,jesscocaine,"@NinaRampz you rang it haha, did you leave a message? "
Thu Jun 25 08:38:05 PDT 2009,MelanieLewis,has a not-enough-to-eat induced headache.. 
